varnames,varlabs,t1,sig1_1,sig5_1,sig10_1
"k1_5a_storage_3","Is your most imp source for storage cell phone based info?",.4513672,0,0,0
"k1_5a_storage_4","Is your most imp source for storage newspaper/magazines?",.9930891,0,0,0
"k1_5a_storage_5","Is your most imp source for storage government extension worker?",.9997898,0,0,0
"k1_5a_storage_6","Is your most imp source for storage NGOs?",1.004808,0,0,0
"k1_5a_storage_7","Is your most imp source for storage other farmers?",.2249141,0,0,0
"k1_5a_storage_8","Is your most imp source for storage agro shops?",.0086747,0,0,0
"k1_5a_storage_9","Is your most imp source for storage trader/commission agents?",1.334499,0,0,0
"k1_5a_animalhus_1","Is your most imp source for animalhus past experience?",1.385365,0,0,0
"k1_5a_animalhus_2","Is your most imp source for animalhus TV program?",.991621,0,0,0
"k1_5a_animalhus_5","Is your most imp source for animalhus government extension worker?",.0061263,0,0,0
"k1_5a_animalhus_6","Is your most imp source for animalhus NGOs?",1.111941,0,0,0
"k1_5a_animalhus_7","Is your most imp source for animalhus other farmers?",.143171,0,0,0
"k1_5a_animalhus_8","Is your most imp source for animalhus agro shops?",1.000424,0,0,0
"k1_5a_other_1","Is your most imp source for other past experience?",1.074252,0,0,0
"k1_5a_other_2","Is your most imp source for other TV program?",1.074252,0,0,0
"j1_1","Does anyone in your household have a savings account?",.0602283,0,0,0
"j1_2","How many savings account does the household have?",.4580406,0,0,0
"j1_3","What is the total balance in savings of all accounts?",.9330968,0,0,0
"i1_1","Does anybody in the household have any debts from moneylenders or friends?",1.099479,0,0,0
"i1_2","Did you take out any new loans in the past year?",1.242576,0,0,0
"i1_3","How many outstanding loans does the household have?",.6590135,0,0,0
"i1_4","What is the total outstanding debt of all loans combined?",.3834484,0,0,0
"i1_5a","Towards what activity was the loan used? - Wedding",.3912043,0,0,0
"i1_5b","Towards what activity was the loan used? - Medical Expenses",.3818402,0,0,0
"i1_5c","Towards what activity was the loan used? - Business/Ag inputs",1.509137,0,0,0
"i1_5d","Towards what activity was the loan used? - House improvements",1.435319,0,0,0
"h1_1b","Did you cultivate cotton?",.3105283,0,0,0
"h1_1e","Quantity harvested of cotton - kg",.2908404,0,0,0
"h1_1g","Price per unit of output of cotton",.2613778,0,0,0
"h1_1h","Total value of cotton",.5498589,0,0,0
"h1_1d1_month","Month of first sale of cotton",1.344892,0,0,0
"h1_1d1_year","Year of first sale of cotton",.0156354,0,0,0
"h1_1d2_year","Year of second sale of cotton",1.05451,0,0,0
"h1_2b","Did you cultivate castor?",.3612084,0,0,0
"h1_2e","Quantity harvested of castor - kg",.2099023,0,0,0
"h1_2g","Price per unit of output of castor",.6461791,0,0,0
"h1_2h","Total value of castor",.231841,0,0,0
"h1_2d1_month","Month of first sale of castor",.5660222,0,0,0
"h1_2d2_month","Month of second sale of castor",.21021,0,0,0
"h1_2d2_year","Year of second sale of castor",.6398931,0,0,0
"h1_3b","Did you cultivate wheat?",2.122381,0,1,1
"h1_3e","Quantity harvested of wheat - kg",.1322899,0,0,0
"h1_3g","Price per unit of output of wheat",.8446684,0,0,0
"h1_3h","Total value of wheat",1.988314,0,1,1
"h1_3d1_month","Month of first sale of wheat",1.770636,0,0,1
"h1_3d1_year","Year of first sale of wheat",.1257739,0,0,0
"h1_3d2_month","Month of second sale of wheat",.9997898,0,0,0
"h1_3d2_year","Year of second sale of wheat",.9997898,0,0,0
"h1_4b","Did you cultivate cumin?",.6404951,0,0,0
"h1_4e","Quantity harvested of cumin - kg",.4649192,0,0,0
"h1_4g","Price per unit of output of cumin",.4862157,0,0,0
"h1_4h","Total value of cumin",.4807896,0,0,0
"h1_4d1_month","Month of first sale of cumin",.5476648,0,0,0
"h1_4d1_year","Year of first sale of cumin",.8472918,0,0,0
"h1_4d2_month","Month of second sale of cumin",.5630784,0,0,0
"h1_5b","Did you cultivate bajri?",.036373,0,0,0
"h1_5e","Quantity harvested of bajri - kg",.7536259,0,0,0
"h1_5f","Unit of output measurement of bajri",1.091848,0,0,0
"h1_5g","Price per unit of output of bajri",1.715308,0,0,1
"h1_5h","Total value of bajri",.2291575,0,0,0
"h1_5d1_month","Month of first sale of bajri",.1409542,0,0,0
"h1_5d1_year","Year of first sale of bajri",.7126967,0,0,0
"h1_6b","Did you cultivate jowar?",.5410979,0,0,0
"h1_6e","Quantity harvested of jowar - kg",.1658957,0,0,0
"h1_6f","Unit of output measurement of jowar",1.540416,0,0,0
"h1_6g","Price per unit of output of jowar",.8234031,0,0,0
"h1_6h","Total value of jowar",.6143252,0,0,0
"h1_6d1_month","Month of first sale of jowar",.9414741,0,0,0
"h1_6d1_year","Year of first sale of jowar",.1105047,0,0,0
"h1_9b","Did you cultivate sesame?",1.124235,0,0,0
"h1_9e","Quantity harvested of sesame - kg",1.255544,0,0,0
"h1_9g","Price per unit of output of sesame",1.320892,0,0,0
"h1_9h","Total value of sesame",1.423797,0,0,0
"h1_9d1_month","Month of first sale of sesame",.3748181,0,0,0
"h1_9d1_year","Year of first sale of sesame",1.016578,0,0,0
"h1_10b","Did you cultivate pulses?",2.543185,0,1,1
"h1_10e","Quantity harvested of pulses - kg",.9547176,0,0,0
"h1_10g","Price per unit of output of pulses",.9155872,0,0,0
"h1_10h","Total value of pulses",.3779165,0,0,0
"h1_10d1_month","Month of first sale of pulses",1.321957,0,0,0
"h1_10d1_year","Year of first sale of pulses",.0389532,0,0,0
"h1_11b","Did you cultivate vegetables?",1.019662,0,0,0
"h1_11e","Quantity harvested of vegetables - kg",.9722132,0,0,0
"h1_11g","Price per unit of output of vegetables",.8248882,0,0,0
"h1_11h","Total value of vegetables",.1213723,0,0,0
"h1_11d1_month","Month of first sale of vegetables",.0354842,0,0,0
"h1_11d1_year","Year of first sale of vegetables",1.203972,0,0,0
"h1_11d2_year","Year of second sale of vegetables",1.206419,0,0,0
"h1_12b","Did you cultivate corn?",1.224178,0,0,0
"h1_12e","Quantity harvested of corn - kg",1.685758,0,0,1
"h1_12f","Unit of output measurement of corn",.3615801,0,0,0
"h1_12g","Price per unit of output of corn",.8509775,0,0,0
"h1_12h","Total value of corn",2.000903,0,1,1
"h1_12d1_month","Month of first sale of corn",1.980028,0,1,1
"h1_12d1_year","Year of first sale of corn",.5606228,0,0,0
"h1_13b","Did you cultivate groundnut?",.6663672,0,0,0
"h1_13e","Quantity harvested of groundnut - kg",1.848738,0,0,1
"h1_13f","Unit of output measurement of groundnut",.8627291,0,0,0
"h1_13g","Price per unit of output of groundnut",1.823367,0,0,1
"h1_13h","Total value of groundnut",2.560886,0,1,1
"h1_13d1_month","Month of first sale of groundnut",.1835263,0,0,0
"h1_14b","Did you cultivate rajko?",.6231575,0,0,0
"h1_14e","Quantity harvested of rajko - kg",.7743592,0,0,0
"h1_14f","Unit of output measurement of rajko",.9486833,0,0,0
"h1_14g","Price per unit of output of rajko",1.000433,0,0,0
"h1_14h","Total value of rajko",.0448089,0,0,0
"h1_14d1_month","Month of first sale of rajko",.9173808,0,0,0
"h1_14d1_year","Year of first sale of rajko",.2893457,0,0,0
"h1_15b","Did you cultivate other1?",.5097693,0,0,0
"h1_15h","Total value of other1",.9997898,0,0,0
"h1_1_tot_inc","Imputed value of crop income from output and price per output",.4868619,0,0,0
"h1_2_tot_inc","Imputed value of crop income from output and price per output",.1458159,0,0,0
"h1_3_tot_inc","Imputed value of crop income from output and price per output",2.104259,0,1,1
"h1_4_tot_inc","Imputed value of crop income from output and price per output",.0945114,0,0,0
"h1_5_tot_inc","Imputed value of crop income from output and price per output",.3057105,0,0,0
"h1_6_tot_inc","Imputed value of crop income from output and price per output",.6234939,0,0,0
"h1_9_tot_inc","Imputed value of crop income from output and price per output",1.355562,0,0,0
"h1_10_tot_inc","Imputed value of crop income from output and price per output",.3866583,0,0,0
"h1_11_tot_inc","Imputed value of crop income from output and price per output",.1740696,0,0,0
"h1_12_tot_inc","Imputed value of crop income from output and price per output",2.035516,0,1,1
"h1_13_tot_inc","Imputed value of crop income from output and price per output",2.553938,0,1,1
"h1_14_tot_inc","Imputed value of crop income from output and price per output",.0375712,0,0,0
"h1_15_tot_inc","Imputed value of crop income from output and price per output",.9997884,0,0,0
"ag_income","Agricultural income for past 12 months",.6680542,0,0,0
"Total_Cotton_Acres","Total acres of cumin planted in Kharif 2011",1.813022,0,0,1
"cotton_yield","Kilograms of cotton produced per acre of cotton planted",1.220615,0,0,0
"Total_Cumin_Acres","Total acres of cumin planted in Rabi 2011-12",.178151,0,0,0
"cumin_yield","Kilograms of cumin produced per acre of cumin planted",.8778967,0,0,0
"Total_Wheat_Acres","Total acres of wheat planted in Rabi 2011-12",.2050303,0,0,0
"wheat_yield","Kilograms of wheat produced per acre of wheat planted",.0971466,0,0,0
"crop_income","total crop income",.6691197,0,0,0
"f3_0","(Cumin) Did you solicit or receive any cumin fertilizer advice in R'10-11?",.3301097,0,0,0
"f3_1_1","(Cumin) What was the most important source of fertilizer advice? - Source 1",.0752327,0,0,0
"f3_1_2","(Cumin) What was the most important source of fertilizer advice? - Source 2",1.47092,0,0,0
"f3_2","(Cumin) Did you use fertilizers in R'10-11 for your cumin crop?",.6818441,0,0,0
"f3_3a","(Cumin) Why did you not use fertilizer? - Wrong time in crop phase",.9997898,0,0,0
"f3_3_888","(Cumin) Why did you not use fertilizer? - Other",.0297156,0,0,0
"f3_4","(Cumin) Did you make the decisions on which fertilizers to use?",.5573199,0,0,0
"f3_5","(Cumin) Most important factor that determined your fertilizer usage",.2265114,0,0,0
"f3_6","(Cumin) If not you, who made the fertilizer usage decisions?",.2773501,0,0,0
"f3_7","(Cumin) Did you purchase fertilizers or reuse from the previous year?",.2246876,0,0,0
"f3_8a","(Cumin) What chemical fertilizers did you purchase? - urea",.5586343,0,0,0
"f3_8a_qty","(Cumin) What qty of - urea - did you purchase? -kg",.8574126,0,0,0
"f3_8a_rstotal","(Cumin) What is the total expenditure on - urea?",1.003958,0,0,0
"f3_8a_use_qty","(Cumin) What is the amount of urea being used? -kg",1.073026,0,0,0
"f3_8b","(Cumin) What chemical fertilizers did you purchase? - ammonium_sulfate",.9997898,0,0,0
"f3_8b_qty","(Cumin) What qty of - ammonium_sulfate - did you purchase? -kg",.9997898,0,0,0
"f3_8b_rstotal","(Cumin) What is the total expenditure on - ammonium_sulfate?",.9997898,0,0,0
"f3_8b_use_qty","(Cumin) What is the amount of ammonium_sulfate being used? -kg",1.21278,0,0,0
"f3_8c","(Cumin) What chemical fertilizers did you purchase? - DAP",.5993051,0,0,0
"f3_8c_qty","(Cumin) What qty of - DAP - did you purchase? -kg",.0826124,0,0,0
"f3_8c_rstotal","(Cumin) What is the total expenditure on - DAP?",.0960816,0,0,0
"f3_8c_use_qty","(Cumin) What is the amount of DAP being used? -kg",.1755692,0,0,0
"f3_8d","(Cumin) What chemical fertilizers did you purchase? - MoP",.7831494,0,0,0
"f3_8d_qty","(Cumin) What qty of - MoP - did you purchase? -kg",.7840129,0,0,0
"f3_8d_rstotal","(Cumin) What is the total expenditure on - MoP?",1.131225,0,0,0
"f3_8d_use_qty","(Cumin) What is the amount of MoP being used? -kg",.78633,0,0,0
"f3_8f1","(Cumin) What chemical fertilizers did you purchase? - micronutrient1",.6995072,0,0,0
"f3_8f1_qty","(Cumin) What qty of - micronutrient1 - did you purchase? -kg",1.012768,0,0,0
"f3_8f1_rstotal","(Cumin) What is the total expenditure on - micronutrient1?",.053683,0,0,0
"f3_8f2","(Cumin) What chemical fertilizers did you purchase? - micronutrient2",.6390545,0,0,0
"f3_8f2_qty","(Cumin) What qty of - micronutrient2 - did you purchase? -kg",.6265898,0,0,0
"f3_8f2_rstotal","(Cumin) What is the total expenditure on - micronutrient2?",.8235065,0,0,0
"f3_8g1_use_qty","(Cumin) What is the amount of other1 being used? -kg",1.041265,0,0,0
"f3_8g2_use_qty","(Cumin) What is the amount of other2 being used? -kg",.6265898,0,0,0
"f3_10_apps","(Cumin) No. of chemical fertilizer apps for cumin in R'10-10",.833419,0,0,0
"f3_10_hhtotal","(Cumin) Total hh labour days for cumin chemical fert",1.344172,0,0,0
"f3_10_hiredtotal","(Cumin) Total hired labour days for cumin chem fert",1.45622,0,0,0
"f3_10_wage","(Cumin) Daily wage for hired labour for cumin chem fert",.1136686,0,0,0
"f3_10_rstotal","(Cumin) Daily wage for hired labour for cumin chem fert",.4105102,0,0,0
"f3_11","(Cumin) Did you use organic fert for cumin in R'10-11?",1.10157,0,0,0
"f3_12a","(Cumin) Did you purchase manure/compost?",.8399675,0,0,0
"f3_12d","(Cumin) Did you purchase cake?",1.416598,0,0,0
"f3_12d_kilo","(Cumin) What is the amount of cake used - kg?",1.388954,0,0,0
"f3_13_apps","(Cumin) No. of organic fert apps for cumin in R'11",.9124748,0,0,0
"f3_13_hhtotal","(Cumin) Total hh labour days for cumin organic fert",.0205081,0,0,0
"f3_13_hiredtotal","(Cumin) Total hired labour days for cumin org fert",1.496984,0,0,0
"f3_13_wage","(Cumin) Daily wage for hired labour for cumin org fert",1.28657,0,0,0
"f3_13_rstotal","(Cumin) Total labor cost for hired labour for cumin org fert",.7936854,0,0,0
"f3_1_1_1","(Cumin Fertilizers 1) Is your most imp source past experience?",.9997898,0,0,0
"f3_1_1_6","(Cumin Fertilizers 1)Is your most imp source NGOs?",1.000424,0,0,0
"f3_1_1_7","(Cumin Fertilizers 1)Is your most imp source other farmers?",1.287954,0,0,0
"f3_1_1_8","(Cumin Fertilizers 1)Is your most imp source agro shops?",.5099491,0,0,0
"f3_1_2_1","(Cumin Fertilizers 2) Is your most imp source past experience?",.9997898,0,0,0
"f3_1_2_2","(Cumin Fertilizers 2)Is your most imp source TV program?",.9997898,0,0,0
"f3_1_2_6","(Cumin Fertilizers 2)Is your most imp source NGOs?",.9997898,0,0,0
"f3_1_2_7","(Cumin Fertilizers 2)Is your most imp source other farmers?",.2528578,0,0,0
"f3_1_2_8","(Cumin Fertilizers 2)Is your most imp source agro shops?",.19971,0,0,0
"f3_source_1","(Cumin Fertilizers) Is your most imp source past_experience?",1.4148,0,0,0
"f3_source_2","(Cumin Fertilizers) Is your most imp source TV?",.9997898,0,0,0
"f3_source_6","(Cumin Fertilizers) Is your most imp source NGOs?",.4513672,0,0,0
"f3_source_7","(Cumin Fertilizers) Is your most imp source other_farmers?",1.30431,0,0,0
"f3_source_8","(Cumin Fertilizers) Is your most imp source agro_shops?",.2366101,0,0,0
"f3_5_2","(Cumin) Most important factor in cumin fertilizer decision-making - Safe yield",.2208185,0,0,0
"f3_5_3","(Cumin) Most important factor in cumin fertilizer decision-making - High yield",.3465289,0,0,0
"f3_5_4","(Cumin) Most important factor in cumin fertilizer decision-making - What farmer ",.7369812,0,0,0
"f3_5_6","(Cumin) Most important factor in cumin fertilizer decision-making - Soil fertili",.6742646,0,0,0
"f3_5_7","(Cumin) Most important factor in cumin fertilizer decision-making - Seed variety",1.004808,0,0,0
"f3_5_8","(Cumin) Most important factor in cumin fertilizer decision-making - General advi",.9997898,0,0,0
"f3_5_888","(Cumin) Most important factor in cumin fertilizer decision-making - Other",.4760155,0,0,0
"f3_6_fertdecision_888","(Cumin) If you did not make the decisions, then did other make them?",.0086747,0,0,0
"f3_7_1","(Cumin) Purchased fertilizer for wheat in R'11",.7236434,0,0,0
"f3_7_2","(Cumin) Reused fertilizer for wheat in R'11",.19971,0,0,0
"f3_7_3","(Cumin) Purchased/Reused fertilizer for wheat in R'11",.3709216,0,0,0
"f3_c_total_cost","(Cumin) Total Chemical fertilizer expenditure on cumin in R'11",.1944504,0,0,0
"f3_8a_use","(Cumin) Did you use urea?",.5577454,0,0,0
"f3_8b_use","(Cumin) Did you use ammonium_sulfate?",1.4148,0,0,0
"f3_8c_use","(Cumin) Did you use DAP?",.4738023,0,0,0
"f3_8d_use","(Cumin) Did you use MoP?",1.114797,0,0,0
"f3_8g1_use","(Cumin) Did you use other1?",.7986913,0,0,0
"f3_8g2_use","(Cumin) Did you use other2?",.6390545,0,0,0
"f3_8e","(cumin) purchased micronutrients",.3804243,0,0,0
"f3_8e_use","(cumin) used micronutrients",.3804243,0,0,0
"f3_8e_qty","(cumin) qty purchased of micronutrient ferts",.0232035,0,0,0
"f3_8e_use_qty","(cumin) qty. used micronutrients",.2108433,0,0,0
"f3_8e_rstotal","(cumin) rs spent on micronutrients",1.016675,0,0,0
"f3_12d_use","used cake",1.416598,0,0,0
"f2_0","(Wheat) Did you solicit or receive any wheat fertilizer advice in R'10-11?",.3476083,0,0,0
"f2_1_1","(Wheat) What was the most important source of fertilizer advice? - Source 1",.0466893,0,0,0
"f2_1_2","(Wheat) What was the most important source of fertilizer advice? - Source 2",2.342422,0,1,1
"f2_2","(Wheat) Did you use fertilizers in R'10-11 for your cotton crop?",1.921206,0,0,1
"f2_3e","(Wheat) Why did you not use fertilizer? - Bad experience",1.000424,0,0,0
"f2_3_888","(Wheat) Why did you not use fertilizer? - Other",.0523553,0,0,0
"f2_4","(Wheat) Did you make the decisions on which fertilizers to use?",2.043014,0,1,1
"f2_5","(Wheat) Most important factor that determined your fertilizer usage",1.231414,0,0,0
"f2_6","(Wheat) If not you, who made the fertilizer usage decisions?",0,0,0,0
"f2_7","(Wheat) Did you purchase fertilizers or reuse from the previous year?",.7798319,0,0,0
"f2_8a","(Wheat) What chemical fertilizers did you purchase? - urea",1.365433,0,0,0
"f2_8a_qty","(Wheat) What qty of - urea - did you purchase? -kg",.7924357,0,0,0
"f2_8a_rstotal","(Wheat) What is the total expenditure on - urea?",.9146841,0,0,0
"f2_8a_use_qty","(Wheat) What is the amount of urea being used? -kg",1.458547,0,0,0
"f2_8b","(Wheat) What chemical fertilizers did you purchase? - ammonium_sulfate",.6390545,0,0,0
"f2_8b_qty","(Wheat) What qty of - ammonium_sulfate - did you purchase? -kg",.6796086,0,0,0
"f2_8b_rstotal","(Wheat) What is the total expenditure on - ammonium_sulfate?",.8497795,0,0,0
"f2_8b_use_qty","(Wheat) What is the amount of ammonium_sulfate being used? -kg",.6796086,0,0,0
"f2_8c","(Wheat) What chemical fertilizers did you purchase? - DAP",2.230721,0,1,1
"f2_8c_qty","(Wheat) What qty of - DAP - did you purchase? -kg",.4658866,0,0,0
"f2_8c_rstotal","(Wheat) What is the total expenditure on - DAP?",.419541,0,0,0
"f2_8c_use_qty","(Wheat) What is the amount of DAP being used? -kg",.1209354,0,0,0
"f2_8d","(Wheat) What chemical fertilizers did you purchase? - MoP",1.004808,0,0,0
"f2_8d_qty","(Wheat) What qty of - MoP - did you purchase? -kg",.6209369,0,0,0
"f2_8d_rstotal","(Wheat) What is the total expenditure on - MoP?",.7727522,0,0,0
"f2_8d_use_qty","(Wheat) What is the amount of MoP being used? -kg",.9929379,0,0,0
"f2_8f1","(Wheat) What chemical fertilizers did you purchase? - micronutrient1",1.198282,0,0,0
"f2_8f1_qty","(Wheat) What qty of - micronutrient1 - did you purchase? -kg",.5451337,0,0,0
"f2_8f1_rstotal","(Wheat) What is the total expenditure on - micronutrient1?",.7328218,0,0,0
"f2_8f1_use_qty","(Wheat) What is the amount of micronutrient1 being used? -kg",.8172802,0,0,0
"f2_8f2","(Wheat) What chemical fertilizers did you purchase? - micronutrient2",.9997898,0,0,0
"f2_8f2_qty","(Wheat) What qty of - micronutrient2 - did you purchase? -kg",.9997898,0,0,0
"f2_8f2_rstotal","(Wheat) What is the total expenditure on - micronutrient2?",.9997898,0,0,0
"f2_8f2_use_qty","(Wheat) What is the amount of micronutrient2 being used? -kg",.9997898,0,0,0
"f2_10_apps","(Wheat) No. of chemical fertilizer apps for wheat in R'10-10",1.698773,0,0,1
"f2_10_hhtotal","(Wheat) Total hh labour days for wheat chemical fert",1.173509,0,0,0
"f2_10_hiredtotal","(Wheat) Total hired labour days for wheat chem fert",1.450541,0,0,0
"f2_10_wage","(Wheat) Daily wage for hired labour for wheat chem fert",.2323304,0,0,0
"f2_10_rstotal","(Wheat) Total wage for hired labour for wheat chem fert",.2760008,0,0,0
"f2_11","(Wheat) Did you use organic fert for wheat in R'10-11?",1.337132,0,0,0
"f2_12a","(Wheat) Did you purchase manure/compost?",1.567,0,0,0
"f2_12a_kilo","(Wheat) What is the amount of manure/compost used - kg?",.3972315,0,0,0
"f2_12a_trolley_bags","(Wheat) What is the size of the troller for manure/compost in kilos?",1.148469,0,0,0
"f2_12b","(Wheat) Did you purchase biofertilizer?",.9997898,0,0,0
"f2_12b_kilo","(Wheat) What is the amount of biofertilizer used - kg?",.9997898,0,0,0
"f2_12c","(Wheat) Did you purchase vermicompost?",.9997898,0,0,0
"f2_12d","(Wheat) Did you purchase cake?",.9997898,0,0,0
"f2_13_apps","(Wheat) No. of organic fert apps for wheat in R'11",1.194014,0,0,0
"f2_13_hhtotal","(Wheat) Total hh labour days for wheat organic fert",1.542423,0,0,0
"f2_13_hiredtotal","(Wheat) Total hired labour days for wheat org fert",.37167,0,0,0
"f2_13_wage","(Wheat) Daily wage for hired labour for wheat org fert",.7963563,0,0,0
"f2_13_rstotal","(Wheat) Total labor cost for hired labour for wheat org fert",1.958697,0,0,1
"f2_1_1_1","(Wheat Fertilizers 1) Is your most imp source past experience?",.2383569,0,0,0
"f2_1_1_2","(Wheat Fertilizers 1)Is your most imp source TV program?",.9997367,0,0,0
"f2_1_1_6","(Wheat Fertilizers 1)Is your most imp source NGOs?",.9997367,0,0,0
"f2_1_1_7","(Wheat Fertilizers 1)Is your most imp source other farmers?",.2618102,0,0,0
"f2_1_1_8","(Wheat Fertilizers 1)Is your most imp source agro shops?",.0599999,0,0,0
"f2_1_1_9","(Wheat Fertilizers 1)Is your most imp source trader/commission agents?",.9997367,0,0,0
"f2_1_2_1","(Wheat Fertilizers 2) Is your most imp source past experience?",1.734593,0,0,1
"f2_1_2_2","(Wheat Fertilizers 2)Is your most imp source TV program?",.9997367,0,0,0
"f2_1_2_7","(Wheat Fertilizers 2)Is your most imp source other farmers?",.7201154,0,0,0
"f2_1_2_8","(Wheat Fertilizers 2)Is your most imp source agro shops?",1.835965,0,0,1
"f2_source_1","(Wheat Fertilizers) Is your most imp source past_experience?",.5253624,0,0,0
"f2_source_2","(Wheat Fertilizers) Is your most imp source TV?",1.4148,0,0,0
"f2_source_6","(Wheat Fertilizers) Is your most imp source NGOs?",.9997898,0,0,0
"f2_source_7","(Wheat Fertilizers) Is your most imp source other_farmers?",.9063141,0,0,0
"f2_source_8","(Wheat Fertilizers) Is your most imp source agro_shops?",1.34547,0,0,0
"f2_source_9","(Wheat Fertilizers) Is your most imp source trader_commission_agents?",.9997898,0,0,0
"f2_5_2","(Wheat) Most important factor in wheat fertilizer decision-making - Safe yield",.4672203,0,0,0
"f2_5_3","(Wheat) Most important factor in wheat fertilizer decision-making - High yield",1.593347,0,0,0
"f2_5_4","(Wheat) Most important factor in wheat fertilizer decision-making - What farmer ",.8987492,0,0,0
"f2_5_5","(Wheat) Most important factor in wheat fertilizer decision-making - Availability",1.157885,0,0,0
"f2_5_6","(Wheat) Most important factor in wheat fertilizer decision-making - Soil fertili",2.131856,0,1,1
"f2_5_7","(Wheat) Most important factor in wheat fertilizer decision-making - Seed variety",.4513672,0,0,0
"f2_5_888","(Wheat) Most important factor in wheat fertilizer decision-making - Other",1.100533,0,0,0
"f2_6_fertdecision_888","(Wheat) If you did not make the decisions, then did other make them?",1.315733,0,0,0
"f2_7_1","(Wheat) Purchased fertilizer for wheat in R'11",1.952365,0,0,1
"f2_7_2","(Wheat) Reused fertilizer for wheat in R'11",.7831494,0,0,0
"f2_7_3","(Wheat) Purchased/Reused fertilizer for wheat in R'11",.9339035,0,0,0
"f2_c_total_cost","(Wheat) Total Chemical fertilizer expenditure on wheat in R'11",.7439321,0,0,0
"f2_8a_use","used urea",1.452452,0,0,0
"f2_8b_use","used ammonium sulphate",.6390545,0,0,0
"f2_8c_use","used DAP",2.43984,0,1,1
"f2_8d_use","used MoP",1.004808,0,0,0
"f2_8e","purchased micronutrients",.0106378,0,0,0
"f2_8e_use","used micronutrient",.5253624,0,0,0
"f2_8e_qty","qty purchased of micronutrient ferts",.3349139,0,0,0
"f2_8e_use_qty","qty. used micronutrients",.314346,0,0,0
"f2_8e_rstotal","rs spent on micronutrients",.7781852,0,0,0
"f2_12a_use","(wheat) used manure",1.46047,0,0,0
"f2_12b_use","(wheat) used biofert",.9997898,0,0,0
"f1_0","(Cotton) Did you solicit or receive any fertilizer advice in K'11?",.1891071,0,0,0
"f1_1_1","(Cotton) What was the most important source of fertilizer advice? - Source 1",1.308881,0,0,0
"f1_1_2","(Cotton) What was the most important source of fertilizer advice? - Source 2",1.152911,0,0,0
"f1_2","(Cotton) Did you use fertilizers in K'11 for your cotton crop?",.3105283,0,0,0
"f1_4","(Cotton) Did you make the decisions on which fertilizers to use?",1.360423,0,0,0
"f1_5","(Cotton) Most important factor that determined your fertilizer usage",1.057286,0,0,0
"f1_6","(Cotton) If not you, who made the fertilizer usage decisions?",2.279866,0,1,1
"f1_7","(Cotton) Did you purchase fertilizers or reuse from the previous year?",1.342034,0,0,0
"f1_8a","(Cotton) What chemical fertilizers did you purchase? - urea",.5737413,0,0,0
"f1_8a_qty","(Cotton) What qty of - urea - did you purchase? -kg",1.074104,0,0,0
"f1_8a_rstotal","(Cotton) What is the total expenditure on - urea?",1.047302,0,0,0
"f1_8a_use_qty","(Cotton) What is the amount of urea being used? -kg",.5687617,0,0,0
"f1_8b","(Cotton) What chemical fertilizers did you purchase? - ammonium_sulfate",1.386071,0,0,0
"f1_8b_qty","(Cotton) What qty of - ammonium_sulfate - did you purchase? -kg",.7618583,0,0,0
"f1_8b_rstotal","(Cotton) What is the total expenditure on - ammonium_sulfate?",1.106831,0,0,0
"f1_8b_use_qty","(Cotton) What is the amount of ammonium_sulfate being used? -kg",1.319542,0,0,0
"f1_8c","(Cotton) What chemical fertilizers did you purchase? - DAP",2.022899,0,1,1
"f1_8c_qty","(Cotton) What qty of - DAP - did you purchase? -kg",1.322051,0,0,0
"f1_8c_rstotal","(Cotton) What is the total expenditure on - DAP?",.7881812,0,0,0
"f1_8c_use_qty","(Cotton) What is the amount of DAP being used? -kg",.2553076,0,0,0
"f1_8d","(Cotton) What chemical fertilizers did you purchase? - MoP",.4411549,0,0,0
"f1_8d_qty","(Cotton) What qty of - MoP - did you purchase? -kg",.6360857,0,0,0
"f1_8d_rstotal","(Cotton) What is the total expenditure on - MoP?",.7464255,0,0,0
"f1_8d_use_qty","(Cotton) What is the amount of MoP being used? -kg",.8572798,0,0,0
"f1_8e","(Cotton) What chemical fertilizers did you purchase? - npkgrade1",.2120127,0,0,0
"f1_8e_qty","(Cotton) What qty of - npkgrade1 - did you purchase? -kg",.0987053,0,0,0
"f1_8e_rstotal","(Cotton) What is the total expenditure on - npkgrade1?",.6435612,0,0,0
"f1_8e_use_qty","(Cotton) What is the amount of npkgrade1 being used? -kg",.2109302,0,0,0
"f1_8g1","(Cotton) What chemical fertilizers did you purchase? - other1",.4650825,0,0,0
"f1_8g1_qty","(Cotton) What qty of - other1 - did you purchase? -kg",.4743582,0,0,0
"f1_8g1_rstotal","(Cotton) What is the total expenditure on - other1?",.7031265,0,0,0
"f1_8g1_use_qty","(Cotton) What is the amount of other1 being used? -kg",.3171883,0,0,0
"f1_8g2","(Cotton) What chemical fertilizers did you purchase? - other2",.7656839,0,0,0
"f1_8g2_qty","(Cotton) What qty of - other2 - did you purchase? -kg",1.553481,0,0,0
"f1_8g2_rstotal","(Cotton) What is the total expenditure on - other2?",.291607,0,0,0
"f1_8g2_use_qty","(Cotton) What is the amount of other2 being used? -kg",1.39354,0,0,0
"f1_10_apps","(Cotton) No. of chemical fertilizer apps for cotton in K'10",.5248951,0,0,0
"f1_10_hhtotal","(Cotton) Total hh labour days for cotton chemical fert",.5661572,0,0,0
