varnames,varlabs,t1,sig1_1,sig5_1,sig10_1
"k1_5a_other_2","Is your most imp source for other TV program?",.3465208,0,0,0
"j1_1","Does anyone in your household have a savings account?",.128943,0,0,0
"j1_2","How many savings account does the household have?",.6057584,0,0,0
"j1_3","What is the total balance in savings of all accounts?",.4689474,0,0,0
"i1_1","Does anybody in the household have any debts from moneylenders or friends?",.1809534,0,0,0
"i1_2","Did you take out any new loans in the past year?",.88632,0,0,0
"i1_3","How many outstanding loans does the household have?",.0478757,0,0,0
"i1_4","What is the total outstanding debt of all loans combined?",.5893083,0,0,0
"i1_5a","Towards what activity was the loan used? - Wedding",.4573082,0,0,0
"i1_5b","Towards what activity was the loan used? - Medical Expenses",.4314825,0,0,0
"i1_5c","Towards what activity was the loan used? - Business/Ag inputs",.2942066,0,0,0
"i1_5d","Towards what activity was the loan used? - House improvements",1.812081,0,0,1
"h1_1b","Did you cultivate cotton?",.1820959,0,0,0
"h1_1e","Quantity harvested of cotton - kg",1.198591,0,0,0
"h1_1g","Price per unit of output of cotton",.9239659,0,0,0
"h1_1h","Total value of cotton",.5873053,0,0,0
"h1_1d1_month","Month of first sale of cotton",.1910858,0,0,0
"h1_1d1_year","Year of first sale of cotton",.1656696,0,0,0
"h1_1d2_year","Year of second sale of cotton",1.23612,0,0,0
"h1_2b","Did you cultivate castor?",.2413471,0,0,0
"h1_2e","Quantity harvested of castor - kg",.4894026,0,0,0
"h1_2g","Price per unit of output of castor",.1622235,0,0,0
"h1_2h","Total value of castor",.4312088,0,0,0
"h1_2d1_month","Month of first sale of castor",.676876,0,0,0
"h1_2d2_month","Month of second sale of castor",.0589158,0,0,0
"h1_3b","Did you cultivate wheat?",.0123151,0,0,0
"h1_3e","Quantity harvested of wheat - kg",.5321825,0,0,0
"h1_3g","Price per unit of output of wheat",.2817684,0,0,0
"h1_3h","Total value of wheat",1.323295,0,0,0
"h1_3d1_month","Month of first sale of wheat",.3451369,0,0,0
"h1_3d2_month","Month of second sale of wheat",1.000444,0,0,0
"h1_3d2_year","Year of second sale of wheat",1.000444,0,0,0
"h1_4b","Did you cultivate cumin?",1.001324,0,0,0
"h1_4e","Quantity harvested of cumin - kg",.221624,0,0,0
"h1_4g","Price per unit of output of cumin",.9882101,0,0,0
"h1_4h","Total value of cumin",.4365746,0,0,0
"h1_4d1_month","Month of first sale of cumin",1.759548,0,0,1
"h1_4d1_year","Year of first sale of cumin",1.74233,0,0,1
"h1_4d2_month","Month of second sale of cumin",.5560831,0,0,0
"h1_5b","Did you cultivate bajri?",1.416896,0,0,0
"h1_5e","Quantity harvested of bajri - kg",.9234728,0,0,0
"h1_5f","Unit of output measurement of bajri",1.242797,0,0,0
"h1_5g","Price per unit of output of bajri",.9135436,0,0,0
"h1_5h","Total value of bajri",.9762616,0,0,0
"h1_5d1_month","Month of first sale of bajri",.4324836,0,0,0
"h1_6b","Did you cultivate jowar?",1.562889,0,0,0
"h1_6e","Quantity harvested of jowar - kg",.0855533,0,0,0
"h1_6f","Unit of output measurement of jowar",.7136894,0,0,0
"h1_6g","Price per unit of output of jowar",1.057236,0,0,0
"h1_6h","Total value of jowar",.3274622,0,0,0
"h1_6d1_month","Month of first sale of jowar",.5155224,0,0,0
"h1_6d1_year","Year of first sale of jowar",.8944272,0,0,0
"h1_9b","Did you cultivate sesame?",.010017,0,0,0
"h1_9e","Quantity harvested of sesame - kg",.2967093,0,0,0
"h1_9g","Price per unit of output of sesame",.5702721,0,0,0
"h1_9h","Total value of sesame",.2170982,0,0,0
"h1_9d1_month","Month of first sale of sesame",.8738606,0,0,0
"h1_9d1_year","Year of first sale of sesame",.7964466,0,0,0
"h1_10b","Did you cultivate pulses?",1.316504,0,0,0
"h1_10e","Quantity harvested of pulses - kg",.0809107,0,0,0
"h1_10g","Price per unit of output of pulses",.7116959,0,0,0
"h1_10h","Total value of pulses",.8507547,0,0,0
"h1_10d1_month","Month of first sale of pulses",.3583228,0,0,0
"h1_10d1_year","Year of first sale of pulses",.5645467,0,0,0
"h1_11b","Did you cultivate vegetables?",.7092055,0,0,0
"h1_11e","Quantity harvested of vegetables - kg",.4175228,0,0,0
"h1_11g","Price per unit of output of vegetables",1.87665,0,0,1
"h1_11h","Total value of vegetables",.2693025,0,0,0
"h1_11d1_month","Month of first sale of vegetables",.1940411,0,0,0
"h1_11d1_year","Year of first sale of vegetables",.850719,0,0,0
"h1_11d2_year","Year of second sale of vegetables",1.46385,0,0,0
"h1_12b","Did you cultivate corn?",1.10059,0,0,0
"h1_12e","Quantity harvested of corn - kg",.917487,0,0,0
"h1_12f","Unit of output measurement of corn",.5752188,0,0,0
"h1_12g","Price per unit of output of corn",.430759,0,0,0
"h1_12h","Total value of corn",1.465075,0,0,0
"h1_12d1_month","Month of first sale of corn",.3496213,0,0,0
"h1_12d1_year","Year of first sale of corn",.8660254,0,0,0
"h1_13b","Did you cultivate groundnut?",1.747978,0,0,1
"h1_13e","Quantity harvested of groundnut - kg",1.75245,0,0,1
"h1_13g","Price per unit of output of groundnut",.6773021,0,0,0
"h1_13h","Total value of groundnut",1.045131,0,0,0
"h1_13d1_month","Month of first sale of groundnut",1.605321,0,0,0
"h1_14b","Did you cultivate rajko?",.9684436,0,0,0
"h1_14e","Quantity harvested of rajko - kg",1.516521,0,0,0
"h1_14f","Unit of output measurement of rajko",.4624657,0,0,0
"h1_14g","Price per unit of output of rajko",.6998668,0,0,0
"h1_14h","Total value of rajko",.4973788,0,0,0
"h1_14d1_month","Month of first sale of rajko",.2084165,0,0,0
"h1_15b","Did you cultivate other1?",.0049058,0,0,0
"h1_15e","Quantity harvested of other1 - kg",.984888,0,0,0
"h1_15g","Price per unit of output of other1",.6270543,0,0,0
"h1_15h","Total value of other1",.6257019,0,0,0
"h1_15d1_month","Month of first sale of other1",.4676017,0,0,0
"h1_1_tot_inc","Imputed value of crop income from output and price per output",1.001638,0,0,0
"h1_2_tot_inc","Imputed value of crop income from output and price per output",.4338282,0,0,0
"h1_3_tot_inc","Imputed value of crop income from output and price per output",1.001991,0,0,0
"h1_4_tot_inc","Imputed value of crop income from output and price per output",.3901886,0,0,0
"h1_5_tot_inc","Imputed value of crop income from output and price per output",.9317558,0,0,0
"h1_6_tot_inc","Imputed value of crop income from output and price per output",.4135188,0,0,0
"h1_9_tot_inc","Imputed value of crop income from output and price per output",.2262706,0,0,0
"h1_10_tot_inc","Imputed value of crop income from output and price per output",.868892,0,0,0
"h1_11_tot_inc","Imputed value of crop income from output and price per output",.2407224,0,0,0
"h1_12_tot_inc","Imputed value of crop income from output and price per output",1.355951,0,0,0
"h1_13_tot_inc","Imputed value of crop income from output and price per output",1.143712,0,0,0
"h1_14_tot_inc","Imputed value of crop income from output and price per output",.4639799,0,0,0
"h1_15_tot_inc","Imputed value of crop income from output and price per output",.6657272,0,0,0
"ag_income","Agricultural income for past 12 months",.7537479,0,0,0
"Total_Cotton_Acres","Total acres of cumin planted in Kharif 2011",1.255667,0,0,0
"cotton_yield","Kilograms of cotton produced per acre of cotton planted",.2237584,0,0,0
"Total_Cumin_Acres","Total acres of cumin planted in Rabi 2011-12",.2292854,0,0,0
"cumin_yield","Kilograms of cumin produced per acre of cumin planted",1.033779,0,0,0
"Total_Wheat_Acres","Total acres of wheat planted in Rabi 2011-12",.477013,0,0,0
"wheat_yield","Kilograms of wheat produced per acre of wheat planted",.4614317,0,0,0
"crop_income","total crop income",.7537479,0,0,0
"f3_0","(Cumin) Did you solicit or receive any cumin fertilizer advice in R'10-11?",1.253056,0,0,0
"f3_1_1","(Cumin) What was the most important source of fertilizer advice? - Source 1",4.933476,1,1,1
"f3_1_2","(Cumin) What was the most important source of fertilizer advice? - Source 2",1.901712,0,0,1
"f3_2","(Cumin) Did you use fertilizers in R'10-11 for your cumin crop?",1.04899,0,0,0
"f3_3_888","(Cumin) Why did you not use fertilizer? - Other",1.421309,0,0,0
"f3_4","(Cumin) Did you make the decisions on which fertilizers to use?",1.188084,0,0,0
"f3_5","(Cumin) Most important factor that determined your fertilizer usage",.3830418,0,0,0
"f3_6","(Cumin) If not you, who made the fertilizer usage decisions?",.3830418,0,0,0
"f3_7","(Cumin) Did you purchase fertilizers or reuse from the previous year?",1.087012,0,0,0
"f3_8a","(Cumin) What chemical fertilizers did you purchase? - urea",.9649279,0,0,0
"f3_8a_qty","(Cumin) What qty of - urea - did you purchase? -kg",.851374,0,0,0
"f3_8a_rstotal","(Cumin) What is the total expenditure on - urea?",.0547525,0,0,0
"f3_8a_use_qty","(Cumin) What is the amount of urea being used? -kg",1.060842,0,0,0
"f3_8b","(Cumin) What chemical fertilizers did you purchase? - ammonium_sulfate",.4244111,0,0,0
"f3_8b_qty","(Cumin) What qty of - ammonium_sulfate - did you purchase? -kg",.8606051,0,0,0
"f3_8b_rstotal","(Cumin) What is the total expenditure on - ammonium_sulfate?",.6127751,0,0,0
"f3_8b_use_qty","(Cumin) What is the amount of ammonium_sulfate being used? -kg",.8606051,0,0,0
"f3_8c","(Cumin) What chemical fertilizers did you purchase? - DAP",1.480586,0,0,0
"f3_8c_qty","(Cumin) What qty of - DAP - did you purchase? -kg",1.081589,0,0,0
"f3_8c_rstotal","(Cumin) What is the total expenditure on - DAP?",.0506167,0,0,0
"f3_8c_use_qty","(Cumin) What is the amount of DAP being used? -kg",.8960584,0,0,0
"f3_8d","(Cumin) What chemical fertilizers did you purchase? - MoP",.2342694,0,0,0
"f3_8d_qty","(Cumin) What qty of - MoP - did you purchase? -kg",.2702052,0,0,0
"f3_8d_rstotal","(Cumin) What is the total expenditure on - MoP?",1.089623,0,0,0
"f3_8d_use_qty","(Cumin) What is the amount of MoP being used? -kg",.9251493,0,0,0
"f3_8f1","(Cumin) What chemical fertilizers did you purchase? - micronutrient1",1.001933,0,0,0
"f3_8f1_qty","(Cumin) What qty of - micronutrient1 - did you purchase? -kg",.9512472,0,0,0
"f3_8f1_rstotal","(Cumin) What is the total expenditure on - micronutrient1?",.7097546,0,0,0
"f3_8f2","(Cumin) What chemical fertilizers did you purchase? - micronutrient2",1.416737,0,0,0
"f3_8f2_qty","(Cumin) What qty of - micronutrient2 - did you purchase? -kg",1.177825,0,0,0
"f3_8f2_rstotal","(Cumin) What is the total expenditure on - micronutrient2?",1.378012,0,0,0
"f3_8g1_use_qty","(Cumin) What is the amount of other1 being used? -kg",1.239089,0,0,0
"f3_10_apps","(Cumin) No. of chemical fertilizer apps for cumin in R'10-10",1.454027,0,0,0
"f3_10_hhtotal","(Cumin) Total hh labour days for cumin chemical fert",1.205405,0,0,0
"f3_10_hiredtotal","(Cumin) Total hired labour days for cumin chem fert",1.517584,0,0,0
"f3_10_wage","(Cumin) Daily wage for hired labour for cumin chem fert",.9520141,0,0,0
"f3_10_rstotal","(Cumin) Daily wage for hired labour for cumin chem fert",1.357606,0,0,0
"f3_11","(Cumin) Did you use organic fert for cumin in R'10-11?",.612946,0,0,0
"f3_12a","(Cumin) Did you purchase manure/compost?",1.004538,0,0,0
"f3_12a_kilo","(Cumin) What is the amount of manure/compost used - kg?",1.224033,0,0,0
"f3_12d","(Cumin) Did you purchase cake?",.9997777,0,0,0
"f3_12d_kilo","(Cumin) What is the amount of cake used - kg?",.9997777,0,0,0
"f3_13_apps","(Cumin) No. of organic fert apps for cumin in R'11",1.270564,0,0,0
"f3_13_hhtotal","(Cumin) Total hh labour days for cumin organic fert",.6052901,0,0,0
"f3_13_hiredtotal","(Cumin) Total hired labour days for cumin org fert",1.695178,0,0,1
"f3_13_wage","(Cumin) Daily wage for hired labour for cumin org fert",.8663886,0,0,0
"f3_13_rstotal","(Cumin) Total labor cost for hired labour for cumin org fert",1.896665,0,0,1
"f3_1_1_3","(Cumin Fertilizers 1)Is your most imp source cell phone based info?",3.338307,1,1,1
"f3_1_1_7","(Cumin Fertilizers 1)Is your most imp source other farmers?",2.537766,0,1,1
"f3_1_1_8","(Cumin Fertilizers 1)Is your most imp source agro shops?",1.000444,0,0,0
"f3_1_2_1","(Cumin Fertilizers 2) Is your most imp source past experience?",1.416737,0,0,0
"f3_1_2_8","(Cumin Fertilizers 2)Is your most imp source agro shops?",1.3897,0,0,0
"f3_source_1","(Cumin Fertilizers) Is your most imp source past_experience?",1.416737,0,0,0
"f3_source_3","(Cumin Fertilizers) Is your most imp source cell_phone_info?",3.338307,1,1,1
"f3_source_7","(Cumin Fertilizers) Is your most imp source other_farmers?",2.537766,0,1,1
"f3_source_8","(Cumin Fertilizers) Is your most imp source agro_shops?",1.703962,0,0,1
"f3_5_2","(Cumin) Most important factor in cumin fertilizer decision-making - Safe yield",1.007158,0,0,0
"f3_5_3","(Cumin) Most important factor in cumin fertilizer decision-making - High yield",1.406289,0,0,0
"f3_5_4","(Cumin) Most important factor in cumin fertilizer decision-making - What farmer ",.0037898,0,0,0
"f3_5_6","(Cumin) Most important factor in cumin fertilizer decision-making - Soil fertili",.5394666,0,0,0
"f3_5_7","(Cumin) Most important factor in cumin fertilizer decision-making - Seed variety",.2053198,0,0,0
"f3_5_8","(Cumin) Most important factor in cumin fertilizer decision-making - General advi",1.000447,0,0,0
"f3_5_888","(Cumin) Most important factor in cumin fertilizer decision-making - Other",.292394,0,0,0
"f3_6_fertdecision_888","(Cumin) If you did not make the decisions, then did other make them?",.7107326,0,0,0
"f3_7_1","(Cumin) Purchased fertilizer for wheat in R'11",1.147968,0,0,0
"f3_7_2","(Cumin) Reused fertilizer for wheat in R'11",.2398064,0,0,0
"f3_7_3","(Cumin) Purchased/Reused fertilizer for wheat in R'11",1.733989,0,0,1
"f3_8a_use","(Cumin) Did you use urea?",.9680964,0,0,0
"f3_8b_use","(Cumin) Did you use ammonium_sulfate?",.4244111,0,0,0
"f3_8c_use","(Cumin) Did you use DAP?",1.488352,0,0,0
"f3_8d_use","(Cumin) Did you use MoP?",.0037898,0,0,0
"f3_8g1_use","(Cumin) Did you use other1?",1.221146,0,0,0
"f3_8e","(cumin) purchased micronutrients",1.013896,0,0,0
"f3_8e_use","(cumin) used micronutrients",1.238384,0,0,0
"f3_8e_qty","(cumin) qty purchased of micronutrient ferts",.9964043,0,0,0
"f3_8e_use_qty","(cumin) qty. used micronutrients",.170905,0,0,0
"f3_8e_rstotal","(cumin) rs spent on micronutrients",1.325004,0,0,0
"f3_12a_use","used manure",.8149227,0,0,0
"f3_12b_use","used biofert",.6501006,0,0,0
"f3_12d_use","used cake",.7327602,0,0,0
"f2_0","(Wheat) Did you solicit or receive any wheat fertilizer advice in R'10-11?",.1314225,0,0,0
"f2_1_1","(Wheat) What was the most important source of fertilizer advice? - Source 1",3.476365,1,1,1
"f2_1_2","(Wheat) What was the most important source of fertilizer advice? - Source 2",.3858221,0,0,0
"f2_2","(Wheat) Did you use fertilizers in R'10-11 for your cotton crop?",.1443821,0,0,0
"f2_3_888","(Wheat) Why did you not use fertilizer? - Other",1.001213,0,0,0
"f2_4","(Wheat) Did you make the decisions on which fertilizers to use?",.1193976,0,0,0
"f2_5","(Wheat) Most important factor that determined your fertilizer usage",1.241176,0,0,0
"f2_6","(Wheat) If not you, who made the fertilizer usage decisions?",5.25,1,1,1
"f2_7","(Wheat) Did you purchase fertilizers or reuse from the previous year?",.6150217,0,0,0
"f2_8a","(Wheat) What chemical fertilizers did you purchase? - urea",.1638398,0,0,0
"f2_8a_qty","(Wheat) What qty of - urea - did you purchase? -kg",1.052798,0,0,0
"f2_8a_rstotal","(Wheat) What is the total expenditure on - urea?",1.424472,0,0,0
"f2_8a_use_qty","(Wheat) What is the amount of urea being used? -kg",.9058311,0,0,0
"f2_8b","(Wheat) What chemical fertilizers did you purchase? - ammonium_sulfate",.0021822,0,0,0
"f2_8b_qty","(Wheat) What qty of - ammonium_sulfate - did you purchase? -kg",.9830391,0,0,0
"f2_8b_rstotal","(Wheat) What is the total expenditure on - ammonium_sulfate?",1.045515,0,0,0
"f2_8b_use_qty","(Wheat) What is the amount of ammonium_sulfate being used? -kg",.9830391,0,0,0
"f2_8c","(Wheat) What chemical fertilizers did you purchase? - DAP",.1054829,0,0,0
"f2_8c_qty","(Wheat) What qty of - DAP - did you purchase? -kg",.9584169,0,0,0
"f2_8c_rstotal","(Wheat) What is the total expenditure on - DAP?",.8469712,0,0,0
"f2_8c_use_qty","(Wheat) What is the amount of DAP being used? -kg",.6819319,0,0,0
"f2_8d","(Wheat) What chemical fertilizers did you purchase? - MoP",.9997777,0,0,0
"f2_8d_qty","(Wheat) What qty of - MoP - did you purchase? -kg",.9997777,0,0,0
"f2_8d_rstotal","(Wheat) What is the total expenditure on - MoP?",.9997777,0,0,0
"f2_8d_use_qty","(Wheat) What is the amount of MoP being used? -kg",.9997777,0,0,0
"f2_8f2","(Wheat) What chemical fertilizers did you purchase? - micronutrient2",.9997777,0,0,0
"f2_8f2_qty","(Wheat) What qty of - micronutrient2 - did you purchase? -kg",.9997777,0,0,0
"f2_8f2_rstotal","(Wheat) What is the total expenditure on - micronutrient2?",.9997777,0,0,0
"f2_8f2_use_qty","(Wheat) What is the amount of micronutrient2 being used? -kg",.9997777,0,0,0
"f2_10_apps","(Wheat) No. of chemical fertilizer apps for wheat in R'10-10",1.076584,0,0,0
"f2_10_hhtotal","(Wheat) Total hh labour days for wheat chemical fert",.600651,0,0,0
"f2_10_hiredtotal","(Wheat) Total hired labour days for wheat chem fert",1.949685,0,0,1
"f2_10_wage","(Wheat) Daily wage for hired labour for wheat chem fert",1.420844,0,0,0
"f2_10_rstotal","(Wheat) Total wage for hired labour for wheat chem fert",1.874286,0,0,1
"f2_11","(Wheat) Did you use organic fert for wheat in R'10-11?",2.272718,0,1,1
"f2_12a","(Wheat) Did you purchase manure/compost?",2.655851,1,1,1
"f2_12a_kilo","(Wheat) What is the amount of manure/compost used - kg?",1.888432,0,0,1
"f2_12a_trolley_bags","(Wheat) What is the size of the troller for manure/compost in kilos?",1.148469,0,0,0
"f2_13_apps","(Wheat) No. of organic fert apps for wheat in R'11",2.655851,1,1,1
"f2_13_hhtotal","(Wheat) Total hh labour days for wheat organic fert",2.554405,0,1,1
"f2_13_hiredtotal","(Wheat) Total hired labour days for wheat org fert",.9997777,0,0,0
"f2_13_wage","(Wheat) Daily wage for hired labour for wheat org fert",.9997777,0,0,0
"f2_13_rstotal","(Wheat) Total labor cost for hired labour for wheat org fert",.9997777,0,0,0
"f2_1_1_1","(Wheat Fertilizers 1) Is your most imp source past experience?",.9997777,0,0,0
"f2_1_1_3","(Wheat Fertilizers 1)Is your most imp source cell phone based info?",3.180794,1,1,1
"f2_1_1_6","(Wheat Fertilizers 1)Is your most imp source NGOs?",.9997777,0,0,0
"f2_1_1_7","(Wheat Fertilizers 1)Is your most imp source other farmers?",1.350812,0,0,0
"f2_1_1_8","(Wheat Fertilizers 1)Is your most imp source agro shops?",.6313822,0,0,0
"f2_1_2_1","(Wheat Fertilizers 2) Is your most imp source past experience?",.4459174,0,0,0
"f2_1_2_7","(Wheat Fertilizers 2)Is your most imp source other farmers?",1.733989,0,0,1
"f2_1_2_8","(Wheat Fertilizers 2)Is your most imp source agro shops?",.2993534,0,0,0
"f2_source_1","(Wheat Fertilizers) Is your most imp source past_experience?",.0021822,0,0,0
"f2_source_3","(Wheat Fertilizers) Is your most imp source cell_phone_info?",3.180794,1,1,1
"f2_source_6","(Wheat Fertilizers) Is your most imp source NGOs?",.9997777,0,0,0
"f2_source_7","(Wheat Fertilizers) Is your most imp source other_farmers?",.8696722,0,0,0
"f2_source_8","(Wheat Fertilizers) Is your most imp source agro_shops?",.6539251,0,0,0
"f2_5_2","(Wheat) Most important factor in wheat fertilizer decision-making - Safe yield",1.107949,0,0,0
"f2_5_3","(Wheat) Most important factor in wheat fertilizer decision-making - High yield",.0266702,0,0,0
"f2_5_4","(Wheat) Most important factor in wheat fertilizer decision-making - What farmer ",.3404455,0,0,0
"f2_5_5","(Wheat) Most important factor in wheat fertilizer decision-making - Availability",.0021822,0,0,0
"f2_5_6","(Wheat) Most important factor in wheat fertilizer decision-making - Soil fertili",.7805856,0,0,0
"f2_5_7","(Wheat) Most important factor in wheat fertilizer decision-making - Seed variety",1.703962,0,0,1
"f2_5_888","(Wheat) Most important factor in wheat fertilizer decision-making - Other",.3104543,0,0,0
"f2_6_fertdecision_888","(Wheat) If you did not make the decisions, then did other make them?",.0021822,0,0,0
"f2_7_1","(Wheat) Purchased fertilizer for wheat in R'11",.074973,0,0,0
"f2_7_2","(Wheat) Reused fertilizer for wheat in R'11",.4244111,0,0,0
"f2_7_3","(Wheat) Purchased/Reused fertilizer for wheat in R'11",.4459174,0,0,0
"f2_8a_use","used urea",.0037238,0,0,0
"f2_8b_use","used ammonium sulphate",.0061263,0,0,0
"f2_8c_use","used DAP",.2138372,0,0,0
"f2_8d_use","used MoP",.9997898,0,0,0
"f2_8e","purchased micronutrients",.9997777,0,0,0
"f2_8e_use","used micronutrient",.9997777,0,0,0
"f2_8e_qty","qty purchased of micronutrient ferts",.9997777,0,0,0
"f2_8e_use_qty","qty. used micronutrients",.9997777,0,0,0
"f2_12a_use","(wheat) used manure",.9777918,0,0,0
"f2_12b_use","(wheat) used biofert",.6501006,0,0,0
"f1_0","(Cotton) Did you solicit or receive any fertilizer advice in K'11?",2.069604,0,1,1
"f1_1_1","(Cotton) What was the most important source of fertilizer advice? - Source 1",5.600605,1,1,1
"f1_1_2","(Cotton) What was the most important source of fertilizer advice? - Source 2",1.739118,0,0,1
"f1_2","(Cotton) Did you use fertilizers in K'11 for your cotton crop?",.5081645,0,0,0
"f1_3b","(Cotton) Why did you not use fertilizer? - Too expensive",.9997746,0,0,0
"f1_3_888","(Cotton) Why did you not use fertilizer? - Other",.8965413,0,0,0
"f1_4","(Cotton) Did you make the decisions on which fertilizers to use?",.5446432,0,0,0
"f1_5","(Cotton) Most important factor that determined your fertilizer usage",.6226534,0,0,0
"f1_6","(Cotton) If not you, who made the fertilizer usage decisions?",1.632993,0,0,0
"f1_7","(Cotton) Did you purchase fertilizers or reuse from the previous year?",1.900333,0,0,1
"f1_8a","(Cotton) What chemical fertilizers did you purchase? - urea",.5101389,0,0,0
"f1_8a_qty","(Cotton) What qty of - urea - did you purchase? -kg",1.13109,0,0,0
"f1_8a_rstotal","(Cotton) What is the total expenditure on - urea?",1.749257,0,0,1
"f1_8a_use_qty","(Cotton) What is the amount of urea being used? -kg",.300656,0,0,0
"f1_8b","(Cotton) What chemical fertilizers did you purchase? - ammonium_sulfate",1.942189,0,0,1
"f1_8b_qty","(Cotton) What qty of - ammonium_sulfate - did you purchase? -kg",1.335533,0,0,0
"f1_8b_rstotal","(Cotton) What is the total expenditure on - ammonium_sulfate?",1.11756,0,0,0
"f1_8b_use_qty","(Cotton) What is the amount of ammonium_sulfate being used? -kg",1.589118,0,0,0
"f1_8c","(Cotton) What chemical fertilizers did you purchase? - DAP",.4364647,0,0,0
"f1_8c_qty","(Cotton) What qty of - DAP - did you purchase? -kg",.5799754,0,0,0
"f1_8c_rstotal","(Cotton) What is the total expenditure on - DAP?",.9788588,0,0,0
"f1_8c_use_qty","(Cotton) What is the amount of DAP being used? -kg",.4067703,0,0,0
"f1_8d","(Cotton) What chemical fertilizers did you purchase? - MoP",.0089093,0,0,0
"f1_8d_qty","(Cotton) What qty of - MoP - did you purchase? -kg",.9010128,0,0,0
"f1_8d_rstotal","(Cotton) What is the total expenditure on - MoP?",1.054821,0,0,0
"f1_8d_use_qty","(Cotton) What is the amount of MoP being used? -kg",.8079782,0,0,0
"f1_8e","(Cotton) What chemical fertilizers did you purchase? - npkgrade1",1.089338,0,0,0
"f1_8e_qty","(Cotton) What qty of - npkgrade1 - did you purchase? -kg",.8171124,0,0,0
"f1_8e_rstotal","(Cotton) What is the total expenditure on - npkgrade1?",1.383641,0,0,0
"f1_8e_use_qty","(Cotton) What is the amount of npkgrade1 being used? -kg",.8010204,0,0,0
"f1_8g1","(Cotton) What chemical fertilizers did you purchase? - other1",.8096537,0,0,0
"f1_8g1_qty","(Cotton) What qty of - other1 - did you purchase? -kg",.4423101,0,0,0
"f1_8g1_rstotal","(Cotton) What is the total expenditure on - other1?",.8671545,0,0,0
"f1_8g1_use_qty","(Cotton) What is the amount of other1 being used? -kg",.4005536,0,0,0
"f1_8g2","(Cotton) What chemical fertilizers did you purchase? - other2",1.000444,0,0,0
"f1_8g2_qty","(Cotton) What qty of - other2 - did you purchase? -kg",1.000444,0,0,0
"f1_8g2_rstotal","(Cotton) What is the total expenditure on - other2?",1.000444,0,0,0
"f1_8g2_use_qty","(Cotton) What is the amount of other2 being used? -kg",1.000444,0,0,0
"f1_10_apps","(Cotton) No. of chemical fertilizer apps for cotton in K'10",.2254869,0,0,0
"f1_10_hhtotal","(Cotton) Total hh labour days for cotton chemical fert",1.794129,0,0,1
"f1_10_hiredtotal","(Cotton) Total hired labour days for cotton chem fert",.7203649,0,0,0
"f1_10_wage","(Cotton) Daily wage for hired labour for cotton chem fert",.2315115,0,0,0
"f1_10_rstotal","(Cotton) Daily wage for hired labour for cotton chem fert",.2104661,0,0,0
"f1_11","(Cotton) Did you use organic fert for cotton in K'11?",.5788934,0,0,0
"f1_12a","(Cotton) Did you purchase manure/compost?",.4460778,0,0,0
"f1_12a_kilo","(Cotton) What is the amount of manure/compost used- kg?",.791888,0,0,0
"f1_12b","(Cotton) Did you purchase biofertilizer?",2.003583,0,1,1
"f1_12b_kilo","(Cotton) What is the amount of biofertilizer used- kg?",1.269617,0,0,0
"f1_12c","(Cotton) Did you purchase vermicompost?",.0049058,0,0,0
"f1_12d","(Cotton) Did you purchase cake?",1.886129,0,0,1
"f1_12d_kilo","(Cotton) What is the amount of cake used- kg?",1.750069,0,0,1
"f1_13_apps","(Cotton) No. of organic fert apps for cotton in K'11",1.231804,0,0,0
"f1_13_hhtotal","(Cotton) Total hh labour days for cotton organic fert",.8093966,0,0,0
"f1_13_hiredtotal","(Cotton) Total hired labour days for cotton org fert",.9873249,0,0,0
"f1_13_wage","(Cotton) Daily wage for hired labour for cotton org fert",.6542243,0,0,0
"f1_13_rstotal","(Cotton) Total labor cost for hired labour for cotton org fert",.6700728,0,0,0
"f1_1_1_1","(Cotton Fertilizers 1) Is your most imp source past experience?",2.003583,0,1,1
"f1_1_1_3","(Cotton Fertilizers 1) Is your most imp source cell phone based info?",6.408744,1,1,1
"f1_1_1_5","(Cotton Fertilizers 1) Is your most imp source government extension worker?",1.000444,0,0,0
"f1_1_1_6","(Cotton Fertilizers 1) Is your most imp source NGOs?",.9997777,0,0,0
"f1_1_1_7","(Cotton Fertilizers 1) Is your most imp source other farmers?",.7278764,0,0,0
"f1_1_1_8","(Cotton Fertilizers 1) Is your most imp source agro shops?",.1820959,0,0,0
"f1_1_2_1","(Cotton Fertilizers 2) Is your most imp source past experience?",.2342694,0,0,0
"f1_1_2_2","(Cotton Fertilizers 2) Is your most imp source TV program?",.9997777,0,0,0
"f1_1_2_3","(Cotton Fertilizers 2) Is your most imp source cell phone based info?",2.003583,0,1,1
"f1_1_2_7","(Cotton Fertilizers 2) Is your most imp source other farmers?",2.655851,1,1,1
"f1_1_2_8","(Cotton Fertilizers 2) Is your most imp source agro shops?",1.026482,0,0,0
"f1_source_1","(Cotton Fertilizers) Is your most imp source past_experience?",1.05235,0,0,0
"f1_source_2","(Cotton Fertilizers) Is your most imp source TV?",.9997777,0,0,0
"f1_source_3","(Cotton Fertilizers) Is your most imp source cell_phone_info?",6.74844,1,1,1
"f1_source_5","(Cotton Fertilizers) Is your most imp source gov_extension?",1.000444,0,0,0
"f1_source_6","(Cotton Fertilizers) Is your most imp source NGOs?",.9997777,0,0,0
"f1_source_7","(Cotton Fertilizers) Is your most imp source other_farmers?",.2054075,0,0,0
"f1_source_8","(Cotton Fertilizers) Is your most imp source agro_shops?",.9262092,0,0,0
